EmpID,EmpName,EmpTitle,SalesReg,OrderNum,OrderDate,OrderType,CustType,CustID,CustName,CustState,ProdCategory,ProdNumber,ProdName,Quantity,Price,Discount,OrderTotal,
900019856,Henry Rodriguez,Sales Associate I,Southwest,1105772,"""2022-10-06""",Retail,Business,6004121,Cormier Inc,California,Grid Tie Inverters,KIGT009,K-Invert 9K,3,2430,0,7290,
900012506,Lisa Frere,Sales Associate V,N Central East,1105770,"""2022-10-06""",Retail,Individual,4003947,Esmeralda Edwards,Minnesota,Lightbulbs,KESL194,K-Eco Smart Bulbs 9W color change (4-pack),1,29.99,0,29.99,
900016320,Paul Massimo,Sales Associate II,S Central East,1105774,"""2022-10-06""",Wholesale,Business,6001547,Nolan LLC,Oklahoma,Landscape lighting,KESC100,Security lights,4,65.5,0.11,233.18,
900015961,Wynona Smith,Sales Associate III,Northeast,1105778,"""2022-10-07""",Retail,Individual,4004839,Stella Carroll,Massachusetts,Solar panels,KESP325,K-Eco 325,2,1062.75,0,2125.5,
900018712,Dru Clingman,Sales Associate II,S Central East,1105776,"""2022-10-07""",Retail,Individual,4004598,Gia Price,Texas,Solar panels,KESP180,K-Eco 180,3,588.6,0,1765.8,
900010859,Nick Chen,Sales Representative,S Central East,1105777,"""2022-10-07""",Retail,Individual,4005783,Henry Jennings,Texas,Solar panels,KESP225,K-Eco 225,1,735.75,0,735.75,
900010453,Susan Fetterman,Senior Sales Representative,Central East,1105783,"""2022-10-07""",Retail,Individual,4004715,Addison Peters,Tennessee,Landscape lighting,KERL400,Rope lights - Orange,4,26.99,0,107.96,
900018213,Alisha Hendricks,Senior Sales Representative,Central East,1105781,"""2022-10-07""",Retail,Individual,4004001,Eugenia Love,North Carolina,Lightbulbs,KESL092,K-Eco Smart Bulbs 9W dimmable (2-pack),4,15.2,0,60.8,
900013649,John Ashwin,Senior Sales Representative,Central East,1105780,"""2022-10-07""",Retail,Individual,4005855,Elias May,Kentucky,Lightbulbs,KELB238,K-Eco Energy Bulbs 23W  (8-pack),2,29.99,0,59.98,
900011701,Georgia Eddowes,Sales Representative,Southeast,1105779,"""2022-10-07""",Retail,Individual,4004414,Nero Campbell,Florida,Batteries,KEBA208,K-Eco AA  NiMH rechargeable batteries (8-pack),4,14.39,0,57.56,
900014621,Shantel Francis,Sales Associate II,Northeast,1105782,"""2022-10-07""",Wholesale,Business,6001800,Wintheiser Inc,New York,Grid Tie Inverters,KIGT020,K-Invert 20K,2,3600,0.13,6264,
900014621,Shantel Francis,Sales Associate II,Northeast,1105784,"""2022-10-07""",Retail,Individual,4004630,Jett Franklin,Massachusetts,Landscape lighting,KERL400,Rope lights - Orange,2,26.99,0,53.98,
900012746,Becky Seneschal,Senior Sales Representative,N Central East,1105775,"""2022-10-07""",Retail,Individual,4005959,Adeline Russell,Ohio,Batteries,KEBA308,K-Eco  AAA NiMH rechargeable batteries  (8-pack),3,9.99,0,29.97,
900010453,Susan Fetterman,Senior Sales Representative,Central East,1105785,"""2022-10-07""",Retail,Individual,4005631,Percival Jacobs,District of Columbia,Batteries,KEBA208,K-Eco AA  NiMH rechargeable batteries (8-pack),1,14.39,0,14.39,
900011701,Georgia Eddowes,Sales Representative,Southeast,1105786,"""2022-10-08""",Wholesale,Business,6003081,Bernier Inc,Alabama,Lightbulbs,KELB208,K-Eco Energy Bulbs 20W  (8-pack),2,28.7,0.11,51.09,
900013649,John Ashwin,Senior Sales Representative,Central East,1105787,"""2022-10-08""",Wholesale,Business,6003636,Parisian LLC,District of Columbia,Lightbulbs,KELB208,K-Eco Energy Bulbs 20W  (8-pack),1,28.7,0.13,24.97,
900013621,Hannah Rosenstock,Sales Associate,Southwest,1105788,"""2022-10-08""",Retail,Individual,4004615,Braxton Sullivan,California,Lightbulbs,KELB094,K-Eco Energy Bulbs 9W (4-pack),2,12.97,0,25.94,
900010898,Dana Fizzer,Sales Associate II,Southwest,1105789,"""2022-10-08""",Retail,Individual,4005703,Grace Taylor,California,Batteries,KEBA208,K-Eco AA  NiMH rechargeable batteries (8-pack),1,14.39,0,14.39,
900017067,Christy Beedom,Senior Sales Representative,Southwest,1105792,"""2022-10-09""",Retail,Individual,4004145,Asa Jordan,California,Solar panels,KESP326,K-Eco 325x,3,1052.09,0,3156.27,
900012203,Christen Barrett,Sales Associate I,S Central East,1105790,"""2022-10-09""",Retail,Individual,4005478,Rafael Ruiz,Texas,Landscape lighting,KECL060,Bistro String lights - 60 ft - Multicolor,1,59.99,0,59.99,
900012746,Becky Seneschal,Senior Sales Representative,N Central East,1105795,"""2022-10-09""",Retail,Individual,4004476,Audrey Fox,Ohio,Lightbulbs,KESL094,K-Eco Smart Bulbs 9W dimmable (4-pack),2,29.25,0,58.5,
900010453,Winifred Fetterman,Senior Sales Representative,Central East,1105793,"""2022-10-09""",Retail,Business,6004030,Feest Depot,Virginia,Solar panels,KESP575,K-Eco 575,4,1006.25,0,4025,
900015003,Cynthia Cash,Sales Associate III,Southeast,1105796,"""2022-10-09""",Retail,Individual,4003917,Felix Fields,Florida,Landscape lighting,KERL600,Rope lights - Green,1,26.99,0,26.99,
900015499,Lauren Skip,Senior Sales Associate,N Central East,1105798,"""2022-10-09""",Retail,Individual,4004592,Remi Graham,Ohio,Lightbulbs,KELB092,K-Eco Energy Bulbs 9W (2-pack),2,7.53,0,15.06,
900016320,Paul Massimo,Sales Associate II,S Central East,1105791,"""2022-10-09""",Retail,Individual,4004160,Samuel Schultz,Texas,Batteries,KEBA308,K-Eco  AAA NiMH rechargeable batteries  (8-pack),1,9.99,0,9.99,
900014055,Daniel Burgess,Sales Associate II,Central East,1105797,"""2022-10-09""",Wholesale,Business,6003974,Streich LLC,Virginia,Landscape lighting,KESC100,Security lights,7,65.5,0.08,421.82,
900018712,Dru Clingman,Sales Associate II,S Central East,1105794,"""2022-10-09""",Retail,Individual,4005593,Zion Wood,Texas,Lightbulbs,KELB202,K-Eco Energy Bulbs 20W (2-pack),1,9.99,0,9.99,
900016439,Alyssa Smoak,Sales Associate IV,Northeast,1105799,"""2022-10-10""",Retail,Individual,4006042,Magdalena Barker,Pennsylvania,Landscape lighting,KEBL100,Bistro String lights - 100 ft - white,4,65.99,0,263.96,
900019907,Lorrie Ellison,Sales Associate I,Southwest,1105806,"""2022-10-10""",Retail,Individual,4003984,Catalina Morgan,California,Lightbulbs,KERL200,Smart Rope lights - Color changing ,4,35,0,140,
900016625,Norm Hawkins,Sales Representative,Southeast,1105807,"""2022-10-10""",Retail,Individual,4004557,Trent Morales,Florida,Lightbulbs,KERL200,Smart Rope lights - Color changing ,3,35,0,105,
900015105,Sharla Sobie,Sales Representative,Northeast,1105802,"""2022-10-10""",Retail,Individual,4005561,Samantha Hardy,New York,Landscape lighting,KERL400,Rope lights - Orange,3,26.99,0,80.97,
900016439,Alyssa Smoak,Sales Associate IV,Northeast,1105803,"""2022-10-10""",Retail,Individual,4005250,Adalynn Gonzalez,Massachusetts,Landscape lighting,KERL500,Rope lights - Purple,3,26.99,0,80.97,
900019334,Mitch White,Sales Associate I,Southeast,1105801,"""2022-10-10""",Retail,Individual,4005207,Gabriel Taylor,South Carolina,Lightbulbs,KELB134,K-Eco Energy Bulbs 13W (4-pack),3,15.99,0,47.97,
900016320,Paul Massimo,Sales Associate II,S Central East,1105800,"""2022-10-10""",Retail,Individual,4005724,Marie Beauregard,Mississippi,Batteries,KEBA212,K-Eco AA  NiMH rechargeable batteries (12-pack),2,21.59,0,43.18,
900014055,Daniel Burgess,Sales Associate II,Central East,1105804,"""2022-10-10""",Retail,Individual,4005754,Jack West,Virginia,Landscape lighting,KERL500,Rope lights - Purple,1,26.99,0,26.99,
900012506,Lisa Frere,Sales Associate V,N Central East,1105805,"""2022-10-10""",Retail,Individual,4003989,Teagan Edwards,Wisconsin,Landscape lighting,KERL300,Rope lights - Red,1,26.99,0,26.99,
900011079,Marla Phifer,Sales Representative,Southwest,1105808,"""2022-10-10""",Retail,Individual,4005346,Evelyn Perez,California,Lightbulbs,KESL092,K-Eco Smart Bulbs 9W dimmable (2-pack),1,15.2,0,15.2,
900013649,John Ashwin,Senior Sales Representative,Central East,1105809,"""2022-10-11""",Wholesale,Business,6001191,Metz Inc,Virginia,Batteries,KEBA312,K-Eco  AAA NiMH rechargeable batteries (12-pack),2,13.99,0.13,24.34,
900013610,Ava Orosco,Sales Associate I,Northwest,1105810,"""2022-10-11""",Retail,Individual,4005132,Olive Patel,Alaska,Solar panels,KESP255,K-Eco 250x,4,869,0,3476,
900019334,Mitch White,Sales Associate I,Southeast,1105818,"""2022-10-11""",Retail,Individual,4006022,Brooklyn Murphy,Florida,Landscape lighting,KERL500,Rope lights - Purple,4,26.99,0,107.96,
900012283,Igor Hansen,Sales Associate,N Central East,1105812,"""2022-10-11""",Wholesale,Business,6003086,Bergstrom Inc,Illinois,Lightbulbs,KELB208,K-Eco Energy Bulbs 20W  (8-pack),4,28.7,0.13,99.88,
900015105,Sharla Sobie,Sales Representative,Northeast,1105816,"""2022-10-11""",Retail,Individual,4005139,Leonardo Underwood,New Jersey,Landscape lighting,KERL600,Rope lights - Green,3,26.99,0,80.97,
900016320,Paul Massimo,Sales Associate II,S Central East,1105814,"""2022-10-11""",Retail,Individual,4004278,Caleb Kennedy,Texas,Lightbulbs,KELB238,K-Eco Energy Bulbs 23W  (8-pack),2,29.99,0,59.98,
900011079,Marla Phifer,Sales Representative,Southwest,1105815,"""2022-10-11""",Retail,Individual,4005594,Josephine Jenkins,California,Lightbulbs,KELB234,K-Eco Energy Bulbs 23W (4-pack),3,18.99,0,56.97,
900018213,Alisha Hendricks,Senior Sales Representative,Central East,1105813,"""2022-10-11""",Retail,Individual,4004013,Kayden Simmons,District of Columbia,Lightbulbs,KELB204,K-Eco Energy Bulbs 20W (4-pack),2,17.5,0,35,
900019273,Michelle Tiffany,Sales Representative,Central East,1105811,"""2022-10-11""",Retail,Individual,4005726,Oliver Lawson,Virginia,Lightbulbs,KELB134,K-Eco Energy Bulbs 13W (4-pack),2,15.99,0,31.98,
900010859,Nick Chen,Sales Representative,S Central East,1105817,"""2022-10-11""",Retail,Individual,4004969,Elsie Sutton,Louisiana,Landscape lighting,KERL555,Rope lights - Multicolor,1,26.99,0,26.99,
900012506,Lisa Frere,Sales Associate V,N Central East,1105819,"""2022-10-11""",Retail,Individual,4003913,Luis Schneider,Illinois,Lightbulbs,KESL092,K-Eco Smart Bulbs 9W dimmable (2-pack),1,15.2,0,15.2,
900016439,Alyssa Smoak,Sales Associate IV,Northeast,1105820,"""2022-10-12""",Retail,Individual,4005464,Morwenna Stone,Massachusetts,Landscape lighting,KECL060,Bistro String lights - 60 ft - Multicolor,3,59.99,0,179.97,
900012995,Brenda Albury,Senior Sales Representative,Central East,1105821,"""2022-10-12""",Wholesale,Business,6003905,Jenkins Group,Kentucky,Solar panels,KESP625,K-Eco 625,1,1430.63,0.12,1258.95,
900013649,John Ashwin,Senior Sales Representative,Central East,1105824,"""2022-10-12""",Retail,Individual,4005855,Elias May,Kentucky,Landscape lighting,KERL555,Rope lights - Multicolor,2,26.99,0,53.98,
900016439,Alyssa Smoak,Sales Associate IV,Northeast,1105823,"""2022-10-12""",Retail,Individual,4005802,Jakob Duckworth,Connecticut,Lightbulbs,KELB094,K-Eco Energy Bulbs 9W (4-pack),3,12.97,0,38.91,
900018712,Dru Clingman,Sales Associate II,S Central East,1105822,"""2022-10-12""",Retail,Individual,4005676,Desmond Jones,Texas,Lightbulbs,KELB238,K-Eco Energy Bulbs 23W  (8-pack),1,29.99,0,29.99,
900012506,Lisa Frere,Sales Associate V,N Central East,1105825,"""2022-10-12""",Retail,Individual,4006014,Avery Robinson,Michigan,Landscape lighting,KERL400,Rope lights - Orange,1,26.99,0,26.99,
900015105,Sharla Sobie,Sales Representative,Northeast,1105826,"""2022-10-13""",Wholesale,Business,6003183,Schimmel Group,Connecticut,Lightbulbs,KELB092,K-Eco Energy Bulbs 9W (2-pack),3,7.53,0.04,21.69,
900018684,Vincent Kobak,Sales Associate IV,N Central East,1105829,"""2022-10-13""",Retail,Individual,4004736,Evan Munoz,Illinois,Grid Tie Inverters,KIGT009,K-Invert 9K,1,2430,0,2430,
900010859,Nick Chen,Sales Representative,S Central East,1105830,"""2022-10-13""",Retail,Individual,4004567,Emberly Watson,Texas,Landscape lighting,KERL555,Rope lights - Multicolor,3,26.99,0,80.97,
900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,1105831,"""2022-10-13""",Retail,Individual,4003929,Xavier Bailey,Mississippi,Lightbulbs,KERL200,Smart Rope lights - Color changing ,2,35,0,70,
900012203,Christen Barrett,Sales Associate I,S Central East,1105828,"""2022-10-13""",Retail,Individual,4005417,Sienna Snyder,Louisiana,Landscape lighting,KEPL008,K-Eco Solar path light  (8-pack),1,55.05,0,55.05,
900012320,Dolly Trowel,Sales Associate,S Central West,1105827,"""2022-10-13""",Retail,Individual,4004728,Kimberly Moreno,Arizona,Lightbulbs,KESL092,K-Eco Smart Bulbs 9W dimmable (2-pack),2,15.2,0,30.4,
900010859,Nick Chen,Sales Representative,S Central East,1105835,"""2022-10-14""",Retail,Individual,4004085,Roman Duncan,Arkansas,Landscape lighting,KERL500,Rope lights - Purple,3,26.99,0,80.97,
900015499,Lauren Skip,Senior Sales Associate,N Central East,1105833,"""2022-10-14""",Retail,Individual,4005541,Elijah Wade,Iowa,Lightbulbs,KESL194,K-Eco Smart Bulbs 9W color change (4-pack),2,29.99,0,59.98,
900016439,Alyssa Smoak,Sales Associate IV,Northeast,1105832,"""2022-10-14""",Retail,Individual,4005464,Morwenna Stone,Massachusetts,Batteries,KEBA212,K-Eco AA  NiMH rechargeable batteries (12-pack),2,21.59,0,43.18,
900012203,Christen Barrett,Sales Associate I,S Central East,1105834,"""2022-10-14""",Retail,Individual,4004979,Rowan Rodriquez,Texas,Landscape lighting,KEPL004,K-Eco Solar path light  (4-pack),1,29.99,0,29.99,
900018684,Vincent Kobak,Sales Associate IV,N Central East,1105844,"""2022-10-15""",Retail,Individual,4004143,Adeline Davis,Indiana,Grid Tie Inverters,KIGT002,K-Invert 2K,1,1156,0,1156,
900016320,Paul Massimo,Sales Associate II,S Central East,1105836,"""2022-10-15""",Retail,Individual,4005017,Giovanni Jimenez,Texas,Landscape lighting,KEBL100,Bistro String lights - 100 ft - white,2,65.99,0,131.98,
900010428,Colby Hallberg,Sales Representative,N Central East,1105837,"""2022-10-15""",Retail,Individual,4004428,Briar Martin,Michigan,Landscape lighting,KEBL040,Bistro String lights - 40 ft - white,3,27.99,0,83.97,
900012995,Brenda Albury,Senior Sales Representative,Central East,1105839,"""2022-10-15""",Wholesale,Business,6002251,Rogahn LLC,North Carolina,Solar panels,KESP325,K-Eco 325,2,1062.75,0.07,1976.72,
900010898,Dana Fizzer,Sales Associate II,Southwest,1105845,"""2022-10-15""",Retail,Individual,4005894,Skyler Vasquez,California,Landscape lighting,KERL555,Rope lights - Multicolor,3,26.99,0,80.97,
900018712,Dru Clingman,Sales Associate II,S Central East,1105840,"""2022-10-15""",Retail,Individual,4004014,Melissa Coleman,Oklahoma,Batteries,KEBA212,K-Eco AA  NiMH rechargeable batteries (12-pack),2,21.59,0,43.18,
900016625,Norm Hawkins,Sales Representative,Southeast,1105838,"""2022-10-15""",Retail,Individual,4006034,Ellie Campbell,South Carolina,Batteries,KEBA312,K-Eco  AAA NiMH rechargeable batteries (12-pack),3,13.99,0,41.97,
900013649,John Ashwin,Senior Sales Representative,Central East,1105843,"""2022-10-15""",Wholesale,Business,6001138,Kunde Group,North Carolina,Grid Tie Inverters,KIGT013,K-Invert 13K,2,3510,0.14,6037.2,
900016625,Norm Hawkins,Sales Representative,Southeast,1105846,"""2022-10-15""",Retail,Individual,4004412,Wilhelmina Powell,Georgia,Landscape lighting,KERL500,Rope lights - Purple,1,26.99,0,26.99,
900016415,Tanya Tibbets,Sales Representative,Northwest,1105842,"""2022-10-15""",Retail,Individual,4004125,Alice Miller,Oregon,Lightbulbs,KELB138,K-Eco Energy Bulbs 13W  (8-pack),1,24.99,0,24.99,
900015003,Cynthia Cash,Sales Associate III,Southeast,1105841,"""2022-10-15""",Retail,Individual,4005084,Lenora Gregory,Florida,Batteries,KEBA212,K-Eco AA  NiMH rechargeable batteries (12-pack),1,21.59,0,21.59,
900010453,Susan Fetterman,Senior Sales Representative,N Central East,1105847,"""2022-10-15""",Retail,Individual,4004048,Lorenzo Curry,Indiana,Batteries,KEBA212,K-Eco AA  NiMH rechargeable batteries (12-pack),1,21.59,0,21.59,
900016320,Paul Massimo,Sales Associate II,S Central East,1105848,"""2022-10-16""",Retail,Individual,4005724,Marie Beauregard,Mississippi,Landscape lighting,KEBL100,Bistro String lights - 100 ft - white,3,65.99,0,197.97,
900010836,Constantine Acosta,Senior Sales Representative,Northwest,1105853,"""2022-10-16""",Retail,Individual,4004287,Carol Palmer,Washington,Lightbulbs,KERL200,Smart Rope lights - Color changing ,4,35,0,140,
900010859,Nick Chen,Sales Representative,S Central East,1105849,"""2022-10-16""",Retail,Individual,4005338,Ford Kim,Louisiana,Lightbulbs,KELB208,K-Eco Energy Bulbs 20W  (8-pack),4,28.7,0,114.8,
900013621,Hannah Rosenstock,Sales Associate,Southwest,1105852,"""2022-10-16""",Retail,Individual,4004282,Jordan Snyder,California,Landscape lighting,KERL555,Rope lights - Multicolor,4,26.99,0,107.96,
900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,1105851,"""2022-10-16""",Retail,Individual,4004247,Angel Flores,Texas,Landscape lighting,KERL555,Rope lights - Multicolor,2,26.99,0,53.98,
900010836,Constantine Acosta,Senior Sales Representative,Northwest,1105850,"""2022-10-16""",Retail,Individual,4005321,Nevaeh Perry,Washington,Lightbulbs,KESL092,K-Eco Smart Bulbs 9W dimmable (2-pack),3,15.2,0,45.6,
900016625,Norm Hawkins,Sales Representative,Southeast,1105859,"""2022-10-17""",Retail,Individual,4004412,Wilhelmina Powell,Georgia,Landscape lighting,KEWS008,Solar wall sconces (8pk),4,58.99,0,235.96,
900012995,Brenda Albury,Senior Sales Representative,Central East,1105855,"""2022-10-17""",Wholesale,Business,6002343,Ondricka LLC,Tennessee,Batteries,KEBA312,K-Eco  AAA NiMH rechargeable batteries (12-pack),2,13.99,0.07,26.02,
900019019,Alexandra Kundt,Senior Sales Associate,S Central East,1105854,"""2022-10-17""",Retail,Individual,4006007,Lowell Munoz,Texas,Landscape lighting,KEBL100,Bistro String lights - 100 ft - white,3,65.99,0,197.97,
900016320,Paul Massimo,Sales Associate II,S Central East,1105857,"""2022-10-17""",Wholesale,Business,6003336,Reinger LLC,Texas,Lightbulbs,KELB208,K-Eco Energy Bulbs 20W  (8-pack),4,28.7,0.15,97.58,
900019907,Lorrie Ellison,Sales Associate I,Southwest,1105860,"""2022-10-17""",Retail,Individual,4004092,Misael Bennett,California,Landscape lighting,KEWS008,Solar wall sconces (8pk),3,58.99,0,176.97,
900019019,Alexandra Kundt,Senior Sales Associate,S Central East,1105858,"""2022-10-17""",Retail,Individual,4005946,Olivia Schmidt,New Mexico,Lightbulbs,KELB232,K-Eco Energy Bulbs 23W (2-pack),3,11.39,0,34.17,
900010859,Nick Chen,Sales Representative,S Central East,1105856,"""2022-10-17""",Retail,Individual,4005723,Brooks Porter,Louisiana,Batteries,KEBA208,K-Eco AA  NiMH rechargeable batteries (8-pack),2,14.39,0,28.78,
900014055,Daniel Burgess,Sales Associate II,Central East,1105861,"""2022-10-18""",Retail,Individual,4004826,Cohen Campbell,Virginia,Solar panels,KESP225,K-Eco 225,2,735.75,0,1471.5,
900016439,Alyssa Smoak,Sales Associate IV,Northeast,1105868,"""2022-10-18""",Retail,Individual,4005052,Peyton Fuller,Pennsylvania,Landscape lighting,KESC100,Security lights,2,65.5,0,131,
900018213,Alisha Hendricks,Senior Sales Representative,Central East,1105862,"""2022-10-18""",Retail,Individual,4005073,Yana Olson,Virginia,Lightbulbs,KELB138,K-Eco Energy Bulbs 13W  (8-pack),4,24.99,0,99.96,
900011701,Georgia Eddowes,Sales Representative,Southeast,1105864,"""2022-10-18""",Retail,Individual,4004434,Barnaby Burns,Georgia,Lightbulbs,KELB238,K-Eco Energy Bulbs 23W  (8-pack),2,29.99,0,59.98,
900014055,Daniel Burgess,Sales Associate II,Central East,1105863,"""2022-10-18""",Retail,Individual,4005152,Avery Underwood,District of Columbia,Lightbulbs,KELB208,K-Eco Energy Bulbs 20W  (8-pack),2,28.7,0,57.4,
900012506,Lisa Frere,Sales Associate V,N Central East,1105867,"""2022-10-18""",Retail,Individual,4004673,Ashton Owens,Ohio,Landscape lighting,KERL100,Rope lights - White,2,26.99,0,53.98,
900019273,Michelle Tiffany,Sales Representative,Central East,1105869,"""2022-10-18""",Retail,Individual,4004481,Octavian Davis,West Virginia,Lightbulbs,KERL200,Smart Rope lights - Color changing ,1,35,0,35,
900016625,Norm Hawkins,Sales Representative,Southeast,1105865,"""2022-10-18""",Retail,Individual,4005305,Joseph Carpenter,Georgia,Lightbulbs,KESL092,K-Eco Smart Bulbs 9W dimmable (2-pack),2,15.2,0,30.4,
900014055,Daniel Burgess,Sales Associate II,Central East,1105866,"""2022-10-18""",Retail,Individual,4005976,Anatoly Barnes,West Virginia,Landscape lighting,KEPL001,K-Eco Solar path light ,3,10,0,30,
900015105,Sharla Sobie,Sales Representative,Northeast,1105870,"""2022-10-18""",Retail,Individual,4004832,Kaleb Cunningham,New York,Batteries,KEBA308,K-Eco  AAA NiMH rechargeable batteries  (8-pack),2,9.99,0,19.98,
900016439,Alyssa Smoak,Sales Associate IV,Northeast,1105873,"""2022-10-19""",Retail,Individual,4006042,Magdalena Barker,Pennsylvania,EV charger,KEEV002,Car charger - L2,1,1900,0,1900,
900010898,Dana Fizzer,Sales Associate II,Southwest,1105875,"""2022-10-19""",Retail,Individual,4004285,Jarvis Ramos,Hawaii,Solar panels,KESP200,K-Eco 200,6,654,0,3924,
900016625,Norm Hawkins,Sales Representative,Southeast,1105876,"""2022-10-19""",Retail,Individual,4005095,Christopher Cunningham,Florida,Solar panels,KESP255,K-Eco 250x,2,869,0,1738,
900013621,Hannah Rosenstock,Sales Associate,Southwest,1105872,"""2022-10-19""",Retail,Individual,4005196,Felix Smith,California,Landscape lighting,KECL060,Bistro String lights - 60 ft - Multicolor,3,59.99,0,179.97,
900016415,Tanya Tibbets,Sales Representative,Northwest,1105881,"""2022-10-19""",Retail,Individual,4004047,Gabriel Alexander,Washington,Solar panels,KESP001,K-Eco phone charger,3,44.89,0,134.67,
900018213,Alisha Hendricks,Senior Sales Representative,Central East,1105879,"""2022-10-19""",Retail,Individual,4005233,Johanna Wagner,Tennessee,Lightbulbs,KELB204,K-Eco Energy Bulbs 20W (4-pack),4,17.5,0,70,
900014621,Shantel Francis,Sales Associate II,Northeast,1105877,"""2022-10-19""",Retail,Business,6001462,Carroll Group,New York,Solar panels,KESP326,K-Eco 325x,3,1052.09,0,3156.27,
900010859,Nick Chen,Sales Representative,S Central East,1105878,"""2022-10-19""",Wholesale,Business,6003194,Dickinson Group,Texas,Solar panels,KESP625,K-Eco 625,2,1430.63,0.14,2460.68,
900015003,Cynthia Cash,Sales Associate III,Southeast,1105884,"""2022-10-19""",Retail,Individual,4005961,Jalen Bancroft,Georgia,Lightbulbs,KERL200,Smart Rope lights - Color changing ,2,35,0,70,
900016439,Alyssa Smoak,Sales Associate IV,Northeast,1105871,"""2022-10-19""",Retail,Individual,4005316,Faye Lee,Pennsylvania,Landscape lighting,KEBL040,Bistro String lights - 40 ft - white,2,27.99,0,55.98,
900010428,Colby Hallberg,Sales Representative,N Central East,1105883,"""2022-10-19""",Retail,Individual,4005809,Fernando Santiago,Iowa,Landscape lighting,KERL100,Rope lights - White,2,26.99,0,53.98,
900015499,Lauren Skip,Senior Sales Associate,N Central East,1105882,"""2022-10-19""",Retail,Individual,4004151,Jace Wallace,Michigan,Landscape lighting,KEPL001,K-Eco Solar path light ,3,10,0,30,
900012320,Dolly Trowel,Sales Associate,S Central West,1105874,"""2022-10-19""",Retail,Individual,4004732,Liana Perez,Utah,Batteries,KEBA308,K-Eco  AAA NiMH rechargeable batteries  (8-pack),3,9.99,0,29.97,
900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,1105880,"""2022-10-19""",Retail,Individual,4004693,Elise Neal,Texas,Lightbulbs,KELB092,K-Eco Energy Bulbs 9W (2-pack),3,7.53,0,22.59,
900010859,Nick Chen,Sales Representative,S Central East,1105885,"""2022-10-20""",Retail,Individual,4005869,Caleb Garcia,Texas,Solar panels,KESP225,K-Eco 225,3,735.75,0,2207.25,
900016439,Alyssa Smoak,Sales Associate IV,Northeast,1105889,"""2022-10-20""",Retail,Individual,4005429,Rosalyn Smith,New York,Landscape lighting,KERL600,Rope lights - Green,4,26.99,0,107.96,
900016111,Edward Loveless,Sales Associate I,N Central West,1105890,"""2022-10-20""",Retail,Individual,4005638,Aisha Kelly,Wyoming,Landscape lighting,KERL300,Rope lights - Red,4,26.99,0,107.96,
900010428,Colby Hallberg,Sales Representative,N Central East,1105891,"""2022-10-20""",Retail,Individual,4005768,Esther Parks,Minnesota,Landscape lighting,KERL300,Rope lights - Red,3,26.99,0,80.97,
900014621,Shantel Francis,Sales Associate II,Northeast,1105887,"""2022-10-20""",Retail,Individual,4005734,Jasmine Reyes,New York,Lightbulbs,KELB098,K-Eco Energy Bulbs 9W  (8-pack),3,22.99,0,68.97,
900016625,Norm Hawkins,Sales Representative,Southeast,1105886,"""2022-10-20""",Retail,Individual,4003936,Hailey Collins,Florida,Lightbulbs,KELB134,K-Eco Energy Bulbs 13W (4-pack),3,15.99,0,47.97,
900010836,Constantine Acosta,Senior Sales Representative,Northwest,1105888,"""2022-10-20""",Retail,Individual,4005687,Hunter Osborne,Idaho,Lightbulbs,KELB098,K-Eco Energy Bulbs 9W  (8-pack),1,22.99,0,22.99,
900012320,Dolly Trowel,Sales Associate,S Central West,1105892,"""2022-10-21""",Retail,Individual,4005461,Eliana Hopkins,Colorado,Solar panels,KESP200,K-Eco 200,4,654,0,2616,
900013410,Kristen Phillips,Sales Associate III,Southeast,1105893,"""2022-10-21""",Wholesale,Business,6001140,Rutherford Inc,Alabama,Batteries,KEBA212,K-Eco AA  NiMH rechargeable batteries (12-pack),2,21.59,0.1,38.86,
900018712,Dru Clingman,Sales Associate II,S Central East,1105895,"""2022-10-21""",Retail,Individual,4005378,Corey Elliott,Texas,Lightbulbs,KELB204,K-Eco Energy Bulbs 20W (4-pack),4,17.5,0,70,
900012506,Lisa Frere,Sales Associate V,N Central East,1105898,"""2022-10-21""",Retail,Individual,4006014,Avery Robinson,Michigan,Landscape lighting,KERL300,Rope lights - Red,2,26.99,0,53.98,
900012349,Clement Carry,Sales Associate I,Southeast,1105896,"""2022-10-21""",Wholesale,Business,6002209,Gleichner Inc,Florida,Lightbulbs,KELB238,K-Eco Energy Bulbs 23W  (8-pack),2,29.99,0.05,56.98,
900014055,Daniel Burgess,Sales Associate II,Central East,1105897,"""2022-10-21""",Retail,Individual,4004077,Logan Kelley,North Carolina,Lightbulbs,KESL092,K-Eco Smart Bulbs 9W dimmable (2-pack),3,15.2,0,45.6,
900017067,Christy Beedom,Senior Sales Representative,Southwest,1105894,"""2022-10-21""",Retail,Individual,4005337,Willow Andrews,California,Lightbulbs,KELB134,K-Eco Energy Bulbs 13W (4-pack),2,15.99,0,31.98,
900012506,Lisa Frere,Sales Associate V,N Central East,1105899,"""2022-10-22""",Retail,Individual,4004521,Isla Alexander,Iowa,Solar panels,KESP275,K-Eco 275,3,899.25,0,2697.75,
